,BuildingID,ViolationID
15904,287304,14
1974,11517,14
35480,51998,14
23017,348590,14
35342,5173,14
42170,67831,14
22884,347793,14
1321,109812,14
16497,292068,14
22868,347773,14
15610,283899,14
53204,929319,14
4230,130841,14
16396,290525,14
56625,98847,14
56618,988286,14
53523,933524,14
28079,388937,14
30647,42491,14
42529,6855,14
41759,67249,14
23269,35033,14
23270,35034,14
41749,67225,14
15531,28346,14
2105,116098,14
28465,39531,14
41721,671873,14
28060,388747,14
25313,366769,14
42452,683912,14
42448,683864,14
4262,131134,14
42327,68170,14
23205,349955,14
28144,38970,14
16258,28954,14
53290,930513,14
53270,930118,14
30610,42443,14
56637,988743,14
22842,347742,14
41815,67309,14
15672,284394,14
42404,683207,14
2072,115740,14
41845,673460,14
25332,366853,14
22823,347651,14
23249,350112,14
35235,515679,14
22286,344472,14
42995,693474,14
29851,416180,14
39699,63857,14
638,104487,14
14438,27005,14
39880,641574,14
27399,381834,14
34498,5004,14
3663,126025,14
52787,9195,14
2451,117319,14
4816,138958,14
14389,26946,14
31214,43021,14
21656,339386,14
28929,398582,14
56448,98407,14
21648,339341,14
39709,63868,14
170,100522,14
36817,55760,14
27362,38165,14
39941,64308,14
18266,308657,14
18263,308641,14
14559,27200,14
14613,273,14
18093,306963,14
18105,307097,14
55105,95907,14
52856,922458,14
54022,941828,14
18138,30734,14
14567,27219,14
33210,466536,14
28878,398272,14
40075,646245,14
25141,364556,14
18171,307953,14
27465,38247,14
21842,340665,14
2420,117153,14
56054,97645,14
56913,994332,14
18541,311301,14
33263,46743,14
36477,5484,14
54130,94338,14
54166,9439,14
39541,634245,14
27261,380800,14
36937,560463,14
54179,94404,14
34371,4972,14
18787,313200,14
54194,94446,14
29927,41701,14
25062,363929,14
14150,26637,14
18813,313454,14
18823,313541,14
54207,94458,14
29030,400522,14
21484,338083,14
39388,632279,14
26088,373702,14
27213,38044,14
27275,380932,14
3568,125002,14
56968,995351,14
1074,108543,14
14291,268516,14
18551,311346,14
14281,268454,14
18555,311360,14
18587,311655,14
32326,44407,14
39638,637321,14
39636,637319,14
26013,373084,14
27288,38110,14
39617,637057,14
27338,381565,14
55049,95819,14
14247,267811,14
36842,558028,14
18637,312063,14
43789,70783,14
18647,312153,14
27500,382854,14
21926,341567,14
22265,344347,14
22084,342837,14
2338,11696,14
4656,135600,14
4659,135624,14
545,104048,14
53864,939448,14
14844,276534,14
22122,343285,14
43230,697277,14
4661,135645,14
17680,303895,14
28731,397318,14
34723,5059,14
17701,304053,14
52945,92530,14
23689,353416,14
55117,95919,14
27636,38374,14
43236,697291,14
14804,27589,14
36173,53836,14
43139,695301,14
4653,135594,14
27722,384686,14
22256,344326,14
55476,96830,14
27750,385209,14
17472,301993,14
2271,116810,14
23615,353029,14
36097,53689,14
33131,46473,14
40767,657975,14
17567,302875,14
40764,65797,14
43070,694545,14
33137,464891,14
53833,938970,14
22187,343854,14
1352,110010,14
22183,343845,14
25759,371764,14
25791,371881,14
53913,940379,14
55532,969140,14
36270,54095,14
23779,354143,14
43333,69878,14
25178,364890,14
21960,342111,14
17990,306147,14
43360,69950,14
43366,699658,14
27523,383024,14
40205,64844,14
14656,27338,14
1136,10901,14
36425,546873,14
30053,41864,14
40187,6479,14
25883,372176,14
1128,10895,14
27508,382907,14
23810,354368,14
54007,94163,14
52893,92380,14
27541,383119,14
36358,54419,14
36308,542210,14
22053,342735,14
1781,11329,14
36284,54135,14
559,10422,14
40369,65130,14
14759,27536,14
40366,65119,14
34652,504325,14
32457,44755,14
55514,96891,14
576,104302,14
22025,342514,14
14733,27485,14
3802,127968,14
28814,398025,14
4715,137448,14
25844,37208,14
36337,543504,14
24765,362339,14
50167,8620,14
10539,217282,14
50794,8789,14
13033,245344,14
46740,806390,14
8340,192087,14
47932,810729,14
50266,8658,14
49327,836726,14
48989,823290,14
13030,24531,14
8986,202169,14
9914,211816,14
44859,76,14
6662,16688,14
50286,866751,14
48921,822461,14
51033,883379,14
47419,808927,14
47686,809820,14
11539,226233,14
51898,89719,14
9934,21206,14
47009,807459,14
6101,1585,14
51574,89182,14
50692,877087,14
51729,89499,14
6459,164048,14
50940,881636,14
47327,808510,14
45881,798,14
8427,193126,14
12316,234,14
51838,896315,14
47187,808038,14
9213,205483,14
45216,77646,14
10135,21346,14
5721,151987,14
8346,19213,14
51604,892525,14
45055,771292,14
10276,21462,14
6395,16284,14
9024,20267,14
10863,219559,14
50781,878698,14
48119,811517,14
10278,21463,14
10569,21769,14
51538,891096,14
51050,883736,14
48689,81896,14
48996,8234,14
45790,79536,14
11074,221264,14
47659,809711,14
6091,15832,14
6480,164220,14
8344,192123,14
11714,227600,14
11384,22473,14
9942,21214,14
51484,89052,14
6311,16194,14
45141,77341,14
5788,152826,14
12763,241261,14
11655,22705,14
5378,147355,14
50992,882830,14
45110,77262,14
6120,158831,14
6121,158833,14
51917,89740,14
6439,163771,14
6438,163710,14
47375,808730,14
48808,82071,14
46356,805054,14
50843,880012,14
6679,167030,14
11315,223859,14
10031,212825,14
10783,2190,14
47834,810418,14
12000,230377,14
12152,231721,14
49984,85571,14
45507,7869,14
12965,244283,14
50212,8640,14
48957,822754,14
46833,806657,14
12767,241379,14
48795,8205,14
7686,184172,14
10320,214989,14
5859,153907,14
9295,205834,14
47148,807956,14
48790,82039,14
46191,804520,14
7845,186013,14
5327,146826,14
10829,219235,14
9487,207849,14
48631,818392,14
46708,806335,14
46108,804183,14
11568,226434,14
49968,85544,14
46824,806630,14
8943,20142,14
12165,231831,14
12376,234617,14
51641,893462,14
47330,808516,14
48832,82124,14
46461,805447,14
47139,807934,14
47096,807831,14
46390,805163,14
7661,183903,14
51671,893993,14
10778,218996,14
12888,243471,14
49471,840428,14
6071,157971,14
7266,17857,14
12413,23491,14
50151,8616,14
50512,87325,14
46580,805941,14
48468,81658,14
9761,21058,14
44985,768095,14
48470,8166,14
11764,228011,14
48091,811287,14
12870,243145,14
9702,209995,14
8227,190258,14
51781,895553,14
8028,187803,14
5661,1508,14
46617,806007,14
9053,20341,14
48756,81991,14
48743,819826,14
47577,809405,14
46287,804796,14
10884,219675,14
12597,237962,14
9825,210960,14
47572,80939,14
46288,804798,14
5223,145351,14
13083,24627,14
8656,19678,14
46593,805966,14
49844,853517,14
50706,877371,14
51529,89105,14
9057,203562,14
51511,890869,14
51124,885203,14
49100,828154,14
8186,18973,14
6085,158187,14
48416,81553,14
52265,90466,14
48107,811404,14
49460,840372,14
12280,233541,14
6203,160323,14
12306,233913,14
51522,890979,14
10670,218333,14
50381,869838,14
46952,807117,14
9850,21128,14
12119,231343,14
50169,862114,14
8569,19568,14
50141,8601,14
14985,278889,13
11363,2245,13
40399,651917,13
27755,385229,13
15013,27923,13
23322,35105,13
13787,25835,13
4981,141465,13
10069,213149,13
35150,51351,13
21038,33473,13
26604,376303,13
48011,811057,13
23319,351010,13
3822,128106,13
6893,171371,13
14841,276404,13
46365,805081,13
28854,3982,13
17867,305194,13
16322,28999,13
26766,37723,13
1896,114435,13
41758,67247,13
40085,646382,13
55038,958147,13
23742,353891,13
26071,373675,13
39114,62818,13
29757,41498,13
17810,304924,13
52920,92447,13
50323,867928,13
18147,307429,13
39070,6274,13
37452,574725,13
15857,28677,13
6890,171331,13
338,101933,13
36967,56116,13
23819,3544,13
27411,381874,13
29272,40703,13
28413,394476,13
43005,693555,13
52937,92486,13
883,10720,13
16281,289724,13
11995,230359,13
48050,811198,13
35280,516364,13
50318,867829,13
15853,28675,13
35281,51637,13
25835,372037,13
56069,97661,13
43004,693554,13
3829,128170,13
37421,5735,13
55025,957871,13
47335,808561,13
35320,516993,13
35188,514131,13
38809,614927,13
3830,12819,13
1771,11315,13
14832,27619,13
36886,559042,13
26025,373370,13
26608,376333,13
52970,926033,13
37079,563440,13
53318,930567,13
36896,55917,13
37403,5726,13
18208,308083,13
52960,92573,13
44339,734220,13
15002,27910,13
35248,515774,13
28400,394340,13
12171,231927,13
11468,225368,13
16366,29034,13
28869,398239,13
2604,118538,13
27805,385634,13
27327,381499,13
13836,259121,13
12826,242455,13
37220,56810,13
46759,806431,13
45880,79799,13
29223,40623,13
23647,353169,13
31681,43416,13
14954,278494,13
35352,51759,13
3389,122801,13
31717,434534,13
9204,205444,13
21292,33639,13
52991,926432,13
38996,62391,13
3763,127575,13
19273,317667,13
28384,394200,13
13841,25917,13
45667,79164,13
53508,933282,13
47962,810843,13
52993,926455,13
5811,15314,13
2591,11850,13
13861,25947,13
11420,225107,13
27828,38589,13
40258,649548,13
51606,892529,13
27814,38569,13
1095,108643,13
1113,10882,13
31258,430565,13
47946,810769,13
31247,430420,13
30883,42754,13
45070,77187,13
29231,40631,13
45379,783166,13
19335,317916,13
15759,285012,13
49328,836727,13
21309,33654,13
52654,91427,13
28581,396250,13
54997,957363,13
30371,421762,13
12445,235186,13
11391,224821,13
52019,899568,13
23406,351605,13
5691,151289,13
28904,398352,13
3809,127986,13
53957,94095,13
55502,96880,13
45698,79278,13
21387,33731,13
42235,679732,13
45876,79794,13
39041,6263,13
47980,810887,13
23376,351393,13
26757,37708,13
3817,12807,13
19210,317001,13
48865,821714,13
46361,805076,13
35011,511525,13
55431,96785,13
21318,3366,13
32357,44459,13
19265,317610,13
52987,92635,13
9254,205693,13
93,100294,13
31724,43461,13
46760,806439,13
21336,336722,13
21161,335510,13
13923,26103,13
32365,44478,13
34745,5063,13
39023,62561,13
14883,27725,13
40170,64747,13
21157,33549,13
13930,26112,13
10965,220379,13
6335,162118,13
19244,31736,13
34735,505913,13
49870,853891,13
9272,205750,13
22705,347238,13
23037,348647,13
47364,808704,13
22550,346506,13
21998,342377,13
31120,429318,13
9658,209623,13
18906,314189,13
2393,117108,13
2400,117117,13
12068,230875,13
894,10735,13
3599,125250,13
54145,94374,13
31067,428802,13
14341,268873,13
28983,39898,13
11082,221281,13
52853,922367,13
43637,705381,13
43636,70537,13
42038,67610,13
5464,148498,13
2196,116613,13
5725,152041,13
6186,15982,13
31907,43662,13
43629,70523,13
47477,809062,13
39621,637112,13
9674,209754,13
7399,18018,13
3509,1241,13
26291,374661,13
54217,944761,13
42009,6756,13
3484,123573,13
49254,834154,13
18549,31134,13
52006,899166,13
43400,700362,13
26483,375552,13
55104,95906,13
49932,854881,13
22674,347190,13
31047,428729,13
28974,398865,13
14635,273205,13
53340,930771,13
16142,288579,13
26223,374187,13
14633,27319,13
18974,314851,13
55221,965963,13
22591,346803,13
22654,347161,13
9609,209069,13
29867,416389,13
41986,67515,13
4834,139107,13
2157,11653,13
45788,79535,13
36482,548560,13
21914,341471,13
47441,808961,13
4366,132239,13
5719,151981,13
47641,80966,13
39687,638487,13
43485,702669,13
35861,530096,13
7719,18441,13
43564,704775,13
50502,873183,13
3544,124711,13
47506,809160,13
43508,703047,13
2336,116954,13
48730,819569,13
16045,287791,13
27555,38322,13
22282,34444,13
9754,210476,13
39499,633621,13
49215,8329,13
22249,344310,13
47551,809319,13
2329,116944,13
9819,210930,13
9768,210662,13
2272,116811,13
18795,313331,13
2279,116820,13
27546,383146,13
36105,537085,13
964,107784,13
966,107786,13
8185,18972,13
43529,703814,13
12608,238145,13
2292,116849,13
47533,809240,13
36124,53744,13
27563,383331,13
18713,312847,13
47603,809502,13
22364,345412,13
14391,269468,13
22430,345991,13
36282,54130,13
35897,53086,13
52844,92195,13
9710,210077,13
949,107760,13
3572,125009,13
32009,437691,13
35927,531509,13
48712,81930,13
31108,429257,13
35944,53182,13
4811,138899,13
14547,27190,13
29939,417157,13
27578,383396,13
51720,894841,13
27573,383378,13
35991,533672,13
55115,95917,13
22337,345058,13
7386,180,13
22328,34501,13
7200,17748,13
45242,776716,13
47575,809402,13
36189,5387,13
4770,138326,13
36032,53532,13
26492,375580,13
43743,706063,13
12671,23943,13
9463,207665,13
1970,115145,13
37484,575512,13
5482,148688,13
39173,62888,13
21668,339489,13
29148,404428,13
14743,27521,13
46454,805416,13
11021,22069,13
36783,55657,13
36768,55623,13
21701,33972,13
50547,874245,13
11028,220770,13
8110,18881,13
26578,376036,13
45828,797,13
43872,71092,13
3453,123228,13
8113,18885,13
27450,382313,13
49977,855650,13
22972,348491,13
14721,27446,13
9962,212355,13
18392,309570,13
56089,976948,13
47748,810028,13
21736,339838,13
2009,115526,13
21665,339463,13
51739,89503,13
54257,945470,13
21619,339134,13
47817,810380,13
1953,115051,13
14778,27557,13
10012,212709,13
54078,94272,13
32230,441523,13
16256,28952,13
10004,21266,13
43985,71575,13
49167,830731,13
43267,697649,13
43979,715662,13
3693,126362,13
9423,207338,13
49293,836035,13
47384,808795,13
39157,628604,13
3689,126353,13
4892,139911,13
9997,21261,13
55058,95868,13
29160,404684,13
39923,642818,13
23065,349082,13
21644,339315,13
35451,519642,13
30985,42820,13
3686,126332,13
35455,519646,13
4291,131408,13
32196,44099,13
9479,20775,13
16157,288806,13
22749,347376,13
21792,340248,13
11262,222880,13
35587,52231,13
5477,148665,13
21799,340323,13
1015,108389,13
21801,340339,13
45328,781584,13
47696,809867,13
29109,403005,13
43787,70779,13
5715,151880,13
6709,167404,13
56102,977076,13
43774,70688,13
51183,885886,13
48784,82033,13
22741,347354,13
15919,287427,13
16165,288907,13
21836,34064,13
46653,806180,13
39260,630127,13
12678,239540,13
12677,23953,13
42127,677081,13
18504,311012,13
31875,43628,13
47430,808950,13
22716,347250,13
39773,63965,13
26163,373979,13
19038,315712,13
45157,77401,13
4722,137477,13
22921,347977,13
22915,347922,13
4866,139636,13
35534,52090,13
27663,383968,13
55091,95897,13
39226,62966,13
35541,521121,13
45818,79620,13
27459,38246,13
22897,347832,13
50333,868398,13
2441,117212,13
15908,287350,13
6267,16136,13
27658,383884,13
11049,220841,13
48672,81877,13
22853,347756,13
3641,125690,13
2057,115683,13
30323,421608,13
26529,375828,13
4857,13948,13
51027,88316,13
6704,167277,13
52727,916088,13
39780,63978,13
14221,26756,13
45664,7916,13
23721,353666,13
12605,238106,13
8675,197151,13
8554,195461,13
33328,469186,13
3975,129263,13
53769,937734,13
28035,388402,13
28294,3923,13
45948,80070,13
4506,133611,13
41207,66410,13
8874,19972,13
24545,360415,13
38408,60277,13
40871,65964,13
41208,664108,13
17379,300958,13
7468,18135,13
6609,166100,13
16637,293097,13
33907,486568,13
1405,11019,13
7469,18138,13
13481,252217,13
16630,292955,13
25620,37022,13
6488,16431,13
41586,669642,13
7859,186160,13
41197,664061,13
33746,48212,13
16669,293910,13
30659,42508,13
29383,408798,13
54685,951727,13
44908,762022,13
8730,197935,13
13431,25114,13
57149,99902,13
4047,129594,13
38411,60288,13
55773,97327,13
17309,299944,13
17345,300597,13
44570,74425,13
24625,360809,13
19763,322628,13
31566,43298,13
10397,215776,13
38510,60499,13
38513,60501,13
15238,28149,13
31570,433031,13
15588,28384,13
24591,360517,13
20190,326674,13
25622,37025,13
44921,763128,13
27988,387630,13
7346,179627,13
15324,28212,13
19645,321600,13
41442,667847,13
50142,86077,13
47143,807940,13
56392,98250,13
7317,17929,13
19946,324788,13
52207,903374,13
12932,243886,13
40739,657869,13
12938,243894,13
34099,491410,13
46949,807111,13
13540,253204,13
56410,9830,13
465,103015,13
20704,331478,13
10600,21791,13
13547,25346,13
20153,326561,13
1372,11011,13
27982,387459,13
37792,5838,13
38401,6025,13
15600,283877,13
25637,370399,13
13231,248,13
20188,326664,13
41211,664142,13
46957,807155,13
20182,326626,13
3944,129120,13
15604,283884,13
15374,282629,13
15500,283280,13
47135,807929,13
45639,790847,13
8700,19758,13
38606,60814,13
48562,817422,13
50639,875658,13
16781,295436,13
13507,25269,13
56391,9825,13
15196,28113,13
17454,301913,13
27138,380072,13
7504,18200,13
19941,32471,13
15622,283959,13
7033,17390,13
37974,59134,13
20514,32926,13
55842,97393,13
27024,379272,13
3132,120974,13
47046,807577,13
42536,685604,13
3101,120825,13
56713,990476,13
49443,839536,13
7879,18633,13
1441,110446,13
19836,323916,13
42533,685587,13
29425,40958,13
27022,37926,13
52223,903679,13
42527,6854,13
52415,909239,13
1494,11070,13
10708,21863,13
3151,121032,13
45962,80096,13
8809,19864,13
44890,76114,13
1499,110754,13
15285,28184,13
19854,323980,13
38449,60383,13
24769,362348,13
10721,21867,13
53608,934780,13
47007,807457,13
4016,129419,13
33498,474017,13
8534,195,13
8536,19506,13
55818,973736,13
49774,848749,13
38172,596894,13
8538,19514,13
4137,130304,13
20331,327615,13
42769,689584,13
47021,807498,13
24851,362898,13
11693,227388,13
50800,87895,13
27009,379128,13
32802,45677,13
24894,363179,13
41045,66186,13
54730,95261,13
38116,59447,13
1476,110603,13
5103,143252,13
20425,328315,13
4477,13335,13
17102,298095,13
10421,215906,13
46987,8074,13
50116,85949,13
13404,250420,13
25455,368231,13
46921,806963,13
12351,23448,13
2833,119293,13
5545,149487,13
40974,661166,13
11659,22708,13
29393,40903,13
41128,663296,13
5974,15623,13
48292,812577,13
6479,164212,13
33362,470283,13
6911,171592,13
2822,119274,13
46983,807381,13
31352,43138,13
24673,361587,13
27042,379351,13
44857,75996,13
17259,299520,13
30207,420660,13
19800,323507,13
52461,909922,13
32793,45648,13
3996,129347,13
44892,76116,13
10746,218831,13
48315,813104,13
15516,28337,13
54765,95393,13
15515,283366,13
3169,121171,13
5267,145825,13
28117,389245,13
46992,807418,13
50126,85980,13
24732,362144,13
16736,294909,13
45968,80101,13
30205,420659,13
25533,369325,13
1509,110873,13
49504,840915,13
40992,6614,13
32856,45751,13
53076,927530,13
16686,294155,13
16996,297411,13
688,104798,13
54847,955280,13
32510,44880,13
55613,9707,13
20888,333160,13
809,10653,13
20892,333196,13
31417,43193,13
1347,109978,13
20898,333281,13
30228,42080,13
37574,57752,13
48103,811382,13
5515,149202,13
38718,6104,13
24099,357214,13
32506,44874,13
5400,147686,13
51499,89069,13
37567,57741,13
32503,44864,13
25363,36720,13
19504,320714,13
28675,396935,13
41296,665683,13
10635,21822,13
3020,120506,13
20099,326288,13
8412,19289,13
20837,332711,13
56681,989709,13
4608,134678,13
5571,149866,13
245,10108,13
27934,386987,13
34268,494827,13
20859,332826,13
27926,386958,13
246,101144,13
25749,371694,13
41414,667533,13
46242,804645,13
20103,326302,13
40549,654741,13
32530,44920,13
46243,804646,13
40564,654876,13
30798,42652,13
15685,284440,13
24110,357288,13
25166,364773,13
51875,896902,13
45660,79153,13
37595,57771,13
55620,970761,13
13682,2565,13
25254,366300,13
27280,381010,13
3038,120591,13
45432,784363,13
46002,8028,13
10656,21828,13
45998,80261,13
53924,940545,13
9089,203917,13
27109,379892,13
5298,146155,13
48882,822049,13
34458,499696,13
