BBL,Regulated Apt Income,Unregulated Apt Income,Total Apartment Rental Income ,Office Income,Retail Income,Gov't Rent Subsidies Income,TOTAL INCOME FROM REAL ESTATE,TOTAL EXPENSES
1015700024,"$738,968","$569,004","$1,307,972","$33,601","$100,908",$0,"$1,456,570","$607,709"
2024580025,"$738,926",$0,"$738,926",$0,$0,$0,"$752,488","$438,813"
3065530006,"$738,744",$0,"$738,744","$246,595",$0,$0,"$986,212","$755,941"
4006920076,"$738,377",$0,"$738,377",$0,$0,$0,"$742,820","$168,181"
4097160118,"$738,357",$0,"$738,357",$0,$0,$0,"$778,307","$213,176"
1019500041,"$738,174",$0,"$738,174",$0,"$45,155",$0,"$788,479","$454,740"
3038960035,"$737,909",$0,"$737,909",$0,$0,$0,"$813,430","$432,460"
2033170001,"$737,102",$0,"$737,102",$0,"$146,740",$0,"$883,842","$400,181"
3013990020,"$737,067",$0,"$737,067",$0,$0,$0,"$737,067","$273,575"
3013990024,"$737,067",$0,"$737,067",$0,$0,$0,"$737,067","$273,575"
1021360160,"$736,971",$0,"$736,971",$0,$0,"$45,065","$782,036","$380,580"
2051180046,"$736,889",$0,"$736,889",$0,$0,$0,"$782,889","$401,303"
2028500067,"$736,667",$0,"$736,667",$0,$0,$0,"$736,667","$409,213"
1008340026,"$735,181","$1,743,801","$2,478,982",$0,$0,$0,"$2,478,982","$1,365,554"
2043470047,"$735,096",$0,"$735,096",$0,$0,$0,"$735,096","$338,114"
3011850039,"$735,032",$0,"$735,032",$0,"$340,971","$61,954","$1,174,932","$484,208"
1021340090,"$734,971",$0,"$734,971",$0,"$264,427","$12,483","$1,101,679","$511,263"
1021690053,"$734,715",$0,"$734,715",$0,"$451,880",$308,"$1,256,058","$475,088"
2032480169,"$734,295",$0,"$734,295",$0,$0,$0,"$737,127","$389,510"
1005880051,"$733,750",$0,"$733,750","$26,748",$0,$0,"$764,203","$226,533"
2031680052,"$733,616",$0,"$733,616",$0,$0,$0,"$733,616","$314,899"
3064610036,"$733,434",$0,"$733,434",$0,$0,$0,"$733,434","$370,048"
3067380040,"$733,189",$0,"$733,189",$0,$0,$0,"$733,189","$206,479"
3024340006,"$732,428",$0,"$732,428",$0,"$167,385",$0,"$954,709","$340,936"
3073800034,"$732,282",$0,"$732,282",$0,$0,"$5,519","$740,578","$304,431"
4033550140,"$731,871",$0,"$731,871",$0,$0,$0,"$765,653","$358,204"
1021160058,"$731,858",$0,"$731,858",$0,$0,$0,"$731,858","$529,453"
4006270007,"$731,838","$142,370","$874,208",$0,$0,"$3,564","$877,772","$177,012"
4023740106,"$731,445",$0,"$731,445",$0,$0,$0,"$772,477","$268,309"
3066250034,"$731,435",$0,"$731,435",$0,$0,"$98,506","$838,759","$351,293"
2033070084,"$730,881",$0,"$730,881",$0,$25,$0,"$747,812","$335,984"
3024630012,"$730,762",$0,"$730,762",$0,$0,$0,"$730,762","$453,710"
2033270063,"$730,692",$0,"$730,692",$0,"$28,200",$0,"$766,385","$413,693"
4018440032,"$730,599","$207,181","$937,780",$0,$0,"$24,923","$969,319","$618,135"
1021700091,"$730,356",$0,"$730,356",$0,"$210,415","$87,385","$1,092,746","$417,288"
3075730020,"$730,212",$0,"$730,212",$0,$0,$0,"$730,212","$432,484"
1013210034,"$730,070","$1,793,583","$2,523,653","$98,952",$0,$0,"$2,747,572","$1,579,998"
1020890024,"$729,950","$748,846","$1,478,796",$0,$0,$0,"$1,511,361","$298,801"
3014080007,"$729,764",$0,"$729,764",$0,$0,$0,"$729,764","$324,469"
4007220038,"$729,610","$497,886","$1,227,496",$0,"$101,476","$10,955","$1,415,650","$427,319"
1021190005,"$729,484",$0,"$729,484",$0,"$401,593",$0,"$1,131,077","$622,280"
3054710008,"$729,445",$0,"$729,445",$0,$0,$0,"$729,445","$522,041"
1010060063,"$729,202","$1,956,843","$2,686,045",$0,"$1,883,074","$32,873","$4,956,269","$2,511,030"
3050440068,"$729,168",$0,"$729,168",$0,$0,$0,"$776,080","$446,226"
3051700010,"$729,143",$0,"$729,143",$0,"$66,012",$0,"$803,260","$405,349"
3066530006,"$729,100",$0,"$729,100",$0,$0,"$57,975","$789,775","$474,449"
3051500013,"$728,831",$0,"$728,831",$0,$0,$0,"$728,831","$436,115"
2033320042,"$728,766","$43,194","$771,960",$0,"$248,940","$8,404","$1,029,304","$599,714"
4012600035,"$728,693","$289,322","$1,018,015",$0,$0,$0,"$1,020,823","$499,989"
3087170002,"$728,148",$0,"$728,148",$0,$0,"$208,203","$940,356","$436,277"
3005390014,"$727,811",$0,"$727,811",$0,$0,$0,"$727,811","$183,298"
2028420038,"$727,405",$0,"$727,405",$0,"$80,823",$0,"$808,228","$462,838"
1015480018,"$727,400","$48,705,000","$49,432,400",$0,$0,$0,"$49,435,400","$4,947,000"
4014560046,"$727,392","$157,862","$885,254",$0,$0,$0,"$887,103","$541,965"
1013430049,"$727,331","$4,353,826","$5,081,157",$0,"$857,005",$0,"$6,235,707","$2,384,701"
2033420047,"$726,626","$23,800","$750,426",$0,$0,$0,"$761,297","$289,179"
1021800036,"$726,470","$1,493,368","$2,219,838",$0,$0,"$20,729","$2,265,161","$937,821"
1020870041,"$726,362",$0,"$726,362","$14,238","$23,427",$325,"$764,794","$354,786"
2044360027,"$725,910",$0,"$725,910",$0,$0,$0,"$725,910","$324,852"
2041700001,"$725,500",$0,"$725,500",$0,$0,"$8,194","$733,694","$557,836"
1021530029,"$724,887",$0,"$724,887",$0,"$729,866",$0,"$1,493,206","$289,787"
1012740006,"$724,801","$12,494,429","$13,219,230","$287,750","$1,235,851",$0,"$15,411,665","$8,748,221"
1012410038,"$724,656",$0,"$724,656",$0,$0,$0,"$733,643","$122,498"
1021420006,"$724,415",$0,"$724,415",$0,$0,$0,"$724,415","$927,560"
3014280032,"$724,401","$18,600","$743,001",$0,$0,$0,"$743,001","$340,719"
4012970017,"$723,937","$43,587","$767,524",$0,"$16,459","$4,573","$822,397","$346,095"
3061180042,"$723,895",$0,"$723,895",$0,$0,$0,"$723,895","$380,356"
3052870021,"$723,768","$410,400","$1,134,168",$0,$0,$0,"$1,134,168","$380,068"
1020250061,"$723,745",$0,"$723,745",$0,"$123,828",$0,"$847,573","$384,645"
1015260021,"$723,620","$3,643,064","$4,366,684",$0,"$588,397","$20,500","$5,044,999","$1,707,509"
3061050028,"$723,518",$0,"$723,518",$0,$0,"$4,994","$728,512","$184,268"
4052940013,"$723,386","$487,155","$1,210,541","$12,021",$0,"$11,979","$1,247,167","$470,076"
1021330034,"$723,224",$0,"$723,224",$0,"$310,720","$75,800","$1,135,817","$483,698"
2031020039,"$723,184",$0,"$723,184",$0,$0,$0,"$723,184","$574,195"
4155430035,"$722,760",$0,"$722,760",$0,$0,$0,"$727,917","$379,574"
3013930072,"$722,588",$0,"$722,588",$0,$0,$0,"$722,588","$229,450"
3039330016,"$722,509","$29,400","$751,909",$0,$0,$0,"$798,477","$404,517"
1008740021,"$722,483","$291,840","$1,014,323",$0,$0,$0,"$1,014,498","$464,485"
4060240017,"$722,028",$0,"$722,028",$0,$0,$0,"$746,362","$289,418"
3052080025,"$721,925",$0,"$721,925",$0,$0,"$532,149","$1,254,074","$533,097"
3050840080,"$721,835",$0,"$721,835",$0,$0,$0,"$722,489","$370,429"
2024470017,"$721,608",$0,"$721,608",$0,$0,$0,"$721,608","$368,650"
2024470015,"$721,608",$0,"$721,608",$0,$0,$0,"$721,608","$368,650"
2024470011,"$721,608",$0,"$721,608",$0,$0,$0,"$721,608","$368,650"
1018870040,"$721,322","$1,489,849","$2,211,171",$0,$0,"$8,418","$2,257,049","$844,854"
1012710007,"$721,307","$1,436,480","$2,157,787","$1,061,722","$763,788","$15,470","$4,406,377","$1,869,151"
2028590092,"$721,278",$0,"$721,278",$0,$0,$0,"$721,278","$411,751"
2024660001,"$720,846",$0,"$720,846",$0,$0,$0,"$720,846","$380,141"
4014440006,"$720,845",$0,"$720,845",$0,$0,$0,"$733,667","$361,103"
3051000051,"$720,659",$0,"$720,659",$0,$0,"$20,868","$742,122","$475,980"
3050900073,"$720,486",$0,"$720,486",$0,$0,$0,"$749,498","$359,326"
1007011102,"$720,419",$0,"$720,419",$0,$0,$0,"$832,817","$803,766"
1022400013,"$720,017","$179,964","$899,981",$0,$0,$0,"$909,040","$372,963"
3065780100,"$719,932",$0,"$719,932",$0,$0,$0,"$729,003","$435,052"
3010280066,"$719,519","$67,440","$786,959",$0,$0,$0,"$786,959","$343,133"
1015810045,"$719,435","$2,141,038","$2,860,473",$0,$0,$0,"$2,957,828","$1,588,200"
2032490038,"$719,033",$0,"$719,033",$0,$0,$0,"$724,726","$862,777"
4030860002,"$718,862","$389,353","$1,108,215",$0,$0,$0,"$1,139,936","$625,239"
4012900054,"$718,840",$0,"$718,840",$0,$0,$0,"$718,840","$405,391"
2030220010,"$718,628",$0,"$718,628",$0,$0,$0,"$718,628","$541,210"
4014950068,"$718,604",$0,"$718,604","$17,950",$0,$0,"$738,508","$453,686"
3050800054,"$718,424",$0,"$718,424",$0,$0,"$1,341","$723,743","$484,255"
2023690012,"$718,081",$0,"$718,081",$0,"$160,857",$0,"$891,191","$418,792"
3086920010,"$717,869",$0,"$717,869",$0,$0,"$309,933","$1,049,252","$361,486"
4005870034,"$717,659","$682,900","$1,400,559",$0,"$830,487","$19,009","$2,355,854","$742,458"
3061020006,"$717,570",$0,"$717,570",$0,$0,"$124,321","$890,430","$265,482"
3067120056,"$717,281",$0,"$717,281",$0,$0,$0,"$719,451","$339,959"
1004930041,"$717,218",$0,"$717,218","$135,679","$190,564","$7,036,179","$8,166,658","$1,789,860"
1022150586,"$717,131",$0,"$717,131",$0,$0,$0,"$717,131","$416,612"
1011410013,"$716,899","$622,668","$1,339,567",$0,"$872,490","$7,769","$2,241,726","$746,744"
1021100007,"$716,227",$0,"$716,227","$103,800",$0,$0,"$820,027","$444,503"
1021420066,"$716,106",$0,"$716,106",$0,"$572,040",$0,"$1,369,125","$460,216"
1019940062,"$715,992","$502,740","$1,218,732",$0,$0,$0,"$1,249,506","$474,714"
3050730019,"$715,876",$0,"$715,876",$0,$0,$0,"$715,876","$282,964"
4049570080,"$715,864",$0,"$715,864",$0,$0,$0,"$715,864","$340,021"
2028050060,"$715,859",$0,"$715,859",$0,$0,$0,"$715,859","$338,965"
3061570021,"$715,808",$0,"$715,808",$0,$0,"$2,056","$756,095","$349,154"
3066230001,"$715,435",$0,"$715,435",$0,$0,$0,"$715,435","$234,430"
3076110073,"$715,424",$0,"$715,424",$0,$0,$0,"$797,716","$265,401"
2033260060,"$715,422",$0,"$715,422",$0,$0,$0,"$715,422","$318,688"
3056840044,"$715,408",$0,"$715,408",$0,$0,"$184,772","$900,180","$358,779"
2024500001,"$715,147",$0,"$715,147",$0,"$258,248",$0,"$993,261","$448,431"
2040500019,"$715,047",$0,"$715,047",$0,$0,$0,"$715,047","$325,220"
3012800008,"$715,022",$0,"$715,022",$0,"$34,421","$85,833","$838,089","$537,531"
2027990050,"$714,578",$0,"$714,578",$0,$0,$0,"$714,578","$355,618"
2028690001,"$714,505",$0,"$714,505",$0,"$118,720",$0,"$833,225","$508,403"
1021360111,"$713,934",$0,"$713,934",$0,$0,$0,"$713,934","$562,908"
2031570020,"$713,909","$21,000","$734,909",$0,$0,$0,"$734,909","$433,801"
4022110018,"$713,630","$632,879","$1,346,509","$45,384",$0,$0,"$1,394,559","$881,734"
3063350001,"$713,427",$0,"$713,427",$0,$0,"$159,668","$901,663","$315,096"
1014390036,"$712,654",$0,"$712,654",$0,"$114,002",$0,"$826,656","$182,433"
4031640054,"$712,648",$0,"$712,648",$0,$0,"$25,492","$756,686","$320,392"
3052370041,"$712,438",$0,"$712,438",$0,$0,"$15,826","$728,789","$300,584"
3073160044,"$712,415",$0,"$712,415",$0,$0,$0,"$712,415","$218,239"
3050590042,"$712,237",$0,"$712,237",$0,$0,$0,"$774,815","$295,843"
1019370031,"$711,981",$0,"$711,981",$0,"$45,155",$0,"$777,569","$460,752"
2031440058,"$711,503",$0,"$711,503",$0,$0,$0,"$711,503","$410,709"
1021290030,"$711,218",$0,"$711,218",$0,$0,$0,"$711,218","$353,588"
2033160057,"$711,157",$0,"$711,157",$0,$0,$0,"$711,157","$356,750"
3012690063,"$710,816",$0,"$710,816",$0,$0,$0,"$710,816","$347,866"
3065510006,"$710,623",$0,"$710,623",$0,$0,"$81,431","$842,530","$227,633"
3024380030,"$710,610",$0,"$710,610",$0,$0,$0,"$710,610","$140,693"
2032590006,"$710,318",$0,"$710,318",$0,"$67,009",$0,"$777,327","$687,722"
1008880044,"$710,100",$0,"$710,100",$0,"$180,510",$0,"$890,510","$523,554"
3074050062,"$709,878",$0,"$709,878",$0,$0,"$185,646","$895,524","$319,090"
1021800507,"$709,851","$105,675","$815,526",$0,"$318,940","$74,856","$1,266,615","$523,831"
2032990013,"$709,851","$105,675","$815,526",$0,$0,"$30,960","$355,817","$149,528"
1014870021,"$709,584","$23,676,300","$24,385,884","$686,470","$20,700",$0,"$27,145,851","$11,731,414"
3014220005,"$709,442",$0,"$709,442",$0,"$92,712",$0,"$802,154","$581,239"
1022430335,"$709,128","$76,920","$786,048",$0,$0,$0,"$786,048","$425,770"
4006380019,"$708,974",$0,"$708,974",$0,"$37,280",$0,"$746,254","$338,015"
1022240025,"$708,886",$0,"$708,886",$0,"$21,210","$25,928","$756,024","$275,022"
2032870109,"$708,762",$0,"$708,762",$0,$0,"$232,295","$944,132","$350,255"
2042610041,"$708,726",$0,"$708,726",$0,$0,$0,"$708,726","$390,647"
3009650032,"$708,719",$0,"$708,719",$0,$0,$0,"$709,189","$236,863"
2032340011,"$707,892",$0,"$707,892",$0,"$146,868",$0,"$854,760","$347,945"
1021150017,"$707,747",$0,"$707,747",$0,$0,$0,"$707,747","$396,579"
1020680013,"$707,621","$551,166","$1,258,787",$0,$0,$0,"$1,268,538","$593,001"
2024880031,"$707,498",$0,"$707,498",$0,$0,$0,"$707,498","$485,128"
1015240017,"$707,462","$1,185,076","$1,892,538",$0,"$566,670",$0,"$2,508,602","$725,723"
1016240017,"$707,462","$1,185,076","$1,892,538",$0,"$566,670",$0,"$2,508,602","$725,723"
1016240017,"$707,462","$1,185,076","$1,892,538",$0,"$566,670",$0,"$2,508,602","$725,723"
1016240017,"$707,462","$1,185,076","$1,892,538",$0,"$566,670",$0,"$2,508,602","$725,723"
2057811100,"$707,123",$0,"$707,123",$0,$0,$0,"$707,123","$197,159"
2033000059,"$707,105",$0,"$707,105",$0,$0,$0,"$708,125","$387,571"
4006380025,"$707,036","$395,891","$1,102,927",$0,"$101,332","$14,223","$1,231,471","$575,980"
3009970047,"$706,908",$0,"$706,908",$0,"$71,676",$0,"$778,584","$164,147"
4033400052,"$706,648","$458,790","$1,165,438","$28,800",$0,$0,"$1,209,777","$499,130"
4005390041,"$706,239",$0,"$706,239",$0,$0,$0,"$706,239","$187,020"
4097620058,"$705,918",$0,"$705,918",$0,$0,$0,"$705,918","$430,138"
4031710001,"$705,884","$587,305","$1,293,189",$0,"$22,725",$0,"$1,372,370","$519,583"
1018440058,"$705,855",$0,"$705,855",$0,$0,$0,"$705,855","$250,688"
3014030055,"$705,769",$0,"$705,769",$0,$0,$0,"$705,769","$313,832"
3013210006,"$704,838",$0,"$704,838",$0,"$585,016",$0,"$1,289,854","$364,078"
1013470042,"$704,821",$0,"$704,821",$0,$0,$0,"$707,221","$361,235"
2028400008,"$704,720",$0,"$704,720",$0,$0,"$74,246","$778,966","$677,225"
2033540005,"$704,006",$0,"$704,006",$0,$0,$0,"$704,006","$199,348"
3030401202,"$703,620",$0,"$703,620",$0,$0,$0,"$703,620","$116,438"
2032130001,"$703,480",$0,"$703,480",$0,"$673,480",$0,"$1,398,614","$510,186"
4014780056,"$703,406","$176,160","$879,566",$0,$0,"$21,461","$907,652","$376,742"
3050560064,"$703,402",$0,"$703,402",$0,$0,$0,"$703,402","$430,812"
3014090006,"$703,231",$0,"$703,231",$0,$0,$0,"$703,231","$257,808"
4015160049,"$702,771",$0,"$702,771",$0,$0,"$3,910","$709,155","$319,321"
1012120110,"$702,721","$939,809","$1,642,530","$217,476",$0,$0,"$1,860,006","$494,097"
4006210001,"$702,720","$128,820","$831,540",$0,$0,$0,"$831,540","$507,891"
2042460020,"$702,673",$0,"$702,673",$0,$0,$0,"$702,673","$470,495"
1018640036,"$702,401",$0,"$702,401",$0,"$246,003","$4,200,476","$5,196,290","$1,875,642"
3050800013,"$701,975","$171,408","$873,383",$0,$0,"$27,926","$901,309","$402,360"
3060830052,"$701,938","$29,247","$731,185",$0,$0,"$6,226","$748,311","$311,485"
1004400051,"$701,720",$0,"$701,720",$0,$0,$0,"$701,720","$169,765"
1022380011,"$701,566","$150,000","$851,566",$0,$0,$0,"$856,109","$344,337"
2028240015,"$701,130",$0,"$701,130",$0,$0,$0,"$773,393","$389,208"
3073540001,"$700,706",$0,"$700,706",$0,"$186,151",$0,"$886,857","$260,380"
4092660045,"$700,677","$151,740","$852,417",$0,$0,"$9,930","$885,879","$357,368"
3050630017,"$700,631",$0,"$700,631",$0,$0,$0,"$700,631","$452,920"
1013620012,"$700,471","$2,934,236","$3,634,707",$0,$0,$0,"$3,734,486","$1,578,240"
2031620034,"$700,311",$0,"$700,311",$0,"$107,339","$125,182","$932,832","$548,874"
4032580023,"$700,082","$193,224","$893,306",$0,"$162,000",$0,"$1,055,306","$490,182"
4015650006,"$700,025","$269,732","$969,757",$0,$0,$0,"$972,747","$678,253"
3077970070,"$700,000",$0,"$700,000",$0,$0,$0,"$700,000","$49,567"
2025250003,"$699,917",$0,"$699,917",$0,$0,$0,"$706,431","$798,300"
2025250003,"$699,917",$0,"$699,917",$0,$0,$0,"$706,431","$798,300"
2046240037,"$699,917",$0,"$699,917",$0,$0,$0,"$706,431","$798,300"
3066210022,"$699,864",$0,"$699,864",$0,$0,$0,"$699,864","$386,300"
3042570006,"$699,796",$0,"$699,796",$0,$0,$0,"$713,970","$429,474"
4033410008,"$699,576","$722,468","$1,422,044",$0,$0,$0,"$1,427,043","$610,483"
4015590007,"$699,249",$0,"$699,249",$0,$0,$0,"$702,786","$512,363"
3058740072,"$699,156",$0,"$699,156",$0,$0,$0,"$699,156","$372,767"
4051850014,"$699,125",$0,"$699,125",$0,$0,$0,$0,"$383,271"
1014850005,"$698,921",$0,"$698,921",$0,"$47,842",$0,"$753,936","$218,117"
2032140025,"$698,644",$0,"$698,644",$0,$0,"$224,508","$923,152","$414,677"
2029850013,"$698,619",$0,"$698,619",$0,$0,$0,"$698,619","$320,905"
1018630037,"$698,281",$0,"$698,281",$0,$0,"$48,759","$747,040","$667,933"
1018630037,"$698,281",$0,"$698,281",$0,$0,"$48,759","$747,040","$667,933"
1018630037,"$698,281",$0,"$698,281",$0,$0,"$48,759","$747,040","$667,933"
1018630037,"$698,281",$0,"$698,281",$0,$0,"$48,759","$747,040","$667,933"
2049960041,"$697,957",$0,"$697,957",$0,$0,"$52,860","$750,817","$376,914"
1008170001,"$697,708","$3,015,378","$3,713,086","$394,430","$152,707",$0,"$4,403,247","$1,231,833"
1003550046,"$697,688","$581,438","$1,279,126",$0,$0,$0,"$1,279,126","$341,627"
4092600018,"$697,620",$0,"$697,620",$0,$0,$0,"$734,813","$266,382"
2043220043,"$697,579",$0,"$697,579",$0,$0,$0,"$697,579","$301,193"
2032490149,"$697,563",$0,"$697,563",$0,$0,$0,"$697,563","$362,213"
3061300006,"$697,557",$0,"$697,557",$0,"$69,240",$0,"$766,797","$305,839"
3013320007,"$697,464",$0,"$697,464",$0,$0,"$5,582","$703,046","$270,094"
2024580016,"$697,214",$0,"$697,214",$0,$0,$0,"$715,820","$478,208"
2039850033,"$696,702",$0,"$696,702",$0,$0,$0,"$739,236","$274,288"
2040770034,"$696,649",$0,"$696,649",$0,"$127,608","$121,500","$967,813","$514,561"
1021440008,"$696,534","$131,796","$828,330",$0,"$52,850","$14,787","$912,578","$429,941"
4050150006,"$696,527",$0,"$696,527",$0,$0,$0,"$748,368","$327,533"
3066060021,"$696,420",$0,"$696,420",$0,$0,$0,"$696,420","$281,468"
4013150078,"$696,051","$46,433","$742,484",$0,"$43,042","$8,170","$812,362","$396,250"
1021290024,"$695,368",$0,"$695,368",$0,$0,$0,"$695,368","$462,986"
1021220110,"$695,166","$49,200","$744,366",$0,$0,$0,"$744,366","$690,171"
4022360027,"$695,136","$194,155","$889,291",$0,$0,"$4,191","$942,512","$318,168"
5021020028,"$694,686",$0,"$694,686",$0,$0,$0,"$702,685","$202,966"
2028260032,"$694,661",$0,"$694,661",$0,$0,$0,"$694,661","$520,022"
3013260041,"$694,243",$0,"$694,243","$70,300",$0,$0,"$764,543","$335,373"
2033240077,"$694,175","$115,080","$809,255",$0,$0,$0,"$809,255","$393,289"
3051850073,"$694,090",$0,"$694,090",$0,$0,$0,"$694,090","$395,100"
1021510017,"$694,038",$0,"$694,038",$0,"$354,471","$266,426","$1,398,059","$689,886"
1021610015,"$694,038",$0,"$694,038",$0,"$354,471","$266,426","$1,398,059","$689,886"
3012880045,"$693,890",$0,"$693,890",$0,$0,$0,"$693,890","$240,024"
3076890056,"$693,530",$0,"$693,530",$0,$0,"$27,209","$723,699","$320,889"
2037440029,"$693,516",$0,"$693,516",$0,$0,"$36,919","$730,435","$403,641"
4008720011,"$693,445",$0,"$693,445",$0,$0,$0,"$716,795","$118,350"
3024500022,"$693,414",$0,"$693,414",$0,$0,$0,"$693,414","$192,226"
3066940064,"$693,401",$0,"$693,401",$0,$0,$0,"$701,351","$191,136"
3061290001,"$693,356","$710,728","$1,404,084",$0,$0,$0,"$1,490,107","$613,867"
3073170023,"$693,184",$0,"$693,184",$0,$0,"$27,762","$720,946","$207,493"
3067710006,"$692,718",$0,"$692,718",$0,$0,$0,"$692,718","$314,461"
4006270011,"$692,033",$0,"$692,033",$0,$0,$0,"$692,883","$195,250"
1020880080,"$691,944",$0,"$691,944",$0,$0,$0,"$691,944","$257,853"
3067790042,"$691,844",$0,"$691,844",$0,$0,$0,"$691,844","$434,732"
4022100001,"$691,708","$1,667,679","$2,359,387",$0,$0,"$1,407","$2,476,464","$1,149,150"
1022400017,"$691,560","$128,568","$820,128",$0,$0,$0,"$820,128","$306,945"
4000400015,"$691,451",$0,"$691,451",$0,"$123,525",$0,"$814,976","$247,204"
1021740115,"$691,000",$0,"$691,000",$0,$0,$0,"$691,000","$311,160"
2042870055,"$690,798",$0,"$690,798",$0,$0,$0,"$694,398","$261,133"
4006060034,"$690,593",$0,"$690,593",$0,$0,$0,"$690,593","$472,187"
4006060034,"$690,593",$0,"$690,593",$0,$0,$0,"$690,593","$472,187"
3053570054,"$690,475",$0,"$690,475",$0,$0,$0,"$692,775","$480,524"
3024250032,"$690,062",$0,"$690,062",$0,$0,"$105,501","$796,511","$214,255"
4031480035,"$689,724",$0,"$689,724",$0,$0,$0,"$733,129","$202,828"
2048330064,"$689,410",$0,"$689,410",$0,$0,$0,"$689,410","$368,432"
2038660049,"$689,170",$0,"$689,170",$0,$0,"$203,684","$924,319","$1,453,101"
3013210061,"$688,172",$0,"$688,172",$0,$0,$0,"$690,464","$441,575"
4019830052,"$687,852",$0,"$687,852",$0,$0,"$5,672","$739,206","$318,429"
2042870050,"$687,450",$0,"$687,450",$0,$0,$0,"$691,050","$281,276"
4050130031,"$687,161",$0,"$687,161",$0,$0,"$42,560","$742,859","$276,848"
4090710097,"$686,768",$0,"$686,768",$0,$0,$0,"$691,968","$279,648"
2027820104,"$686,683",$0,"$686,683",$0,$0,"$78,742","$767,292","$462,450"
3067380001,"$686,523",$0,"$686,523",$0,$0,$0,"$686,523","$267,604"
3047920051,"$686,103",$0,"$686,103",$0,"$49,833",$0,"$766,630","$386,873"
1016800019,"$685,477",$0,"$685,477",$0,$0,$0,"$685,477","$272,605"
2046460009,"$685,347",$0,"$685,347",$0,$0,"$45,620","$730,967","$304,152"
2032490092,"$685,190",$0,"$685,190",$0,$0,"$23,820","$709,010","$344,884"
4006510001,"$684,996",$0,"$684,996",$0,$0,$0,"$690,874","$281,579"
3019790003,"$684,975",$0,"$684,975",$0,$0,$0,"$684,975","$335,267"
1022360008,"$684,269","$100,390","$784,659","$102,370",$0,$0,"$908,889","$322,781"
3067660051,"$684,172",$0,"$684,172","$6,000",$0,"$15,714","$717,268","$383,860"
2031740022,"$684,145",$0,"$684,145",$0,$0,$0,"$684,145","$362,533"
