BBL,Regulated Apt Income,Unregulated Apt Income,Total Apartment Rental Income ,Office Income,Retail Units,Retail Income,Owner Occupied Income,Gov't Rent Subsidies Income,Total Real Estate Income,Amortized Leasing & Tenant Improvem Expenses 1,Total Expenses 
2043220018,$0,"$1,703,351","$1,703,351",$0,0,$0,$0,$0,"$1,703,351",$0,"$842,319"
2043220025,$0,"$1,703,351","$1,703,351",$0,0,$0,$0,$0,"$1,703,351",$0,"$842,319"
2043310060,$0,"$11,800","$11,800","$109,620",0,$0,$0,$0,"$129,028","$1,227","$20,051"
2043400001,$0,"$452,735","$452,735",$0,0,$0,$0,$0,"$452,735","$3,857","$244,088"
2044490067,$0,"$14,600","$14,600",$0,0,"$11,750",$0,$0,"$26,350",$0,"$16,542"
2044490069,$0,"$3,000","$3,000",$0,0,"$27,700",$0,$0,"$30,700",$0,"$15,775"
2045130033,$0,"$599,891","$599,891",$0,0,$0,$0,$0,"$599,891",$0,"$299,394"
2046540053,$0,"$28,750","$28,750",$0,0,"$54,700",$0,$0,"$83,450",$0,"$32,949"
2051070038,$0,"$55,263","$55,263",$0,0,"$165,791",$0,$0,"$236,617",$0,"$157,133"
2052860015,$0,"$10,260","$10,260",$0,0,$0,$0,$0,"$859,199",$0,"$516,825"
2053110005,$0,"$10,000","$10,000",$0,0,"$28,000",$0,$0,"$38,000",$0,"$36,800"
2055610164,$0,"$10,800","$10,800",$0,0,"$24,000",$0,$0,"$34,800",$0,"$23,850"
2056100006,$0,"$731,078","$731,078",$0,0,$0,$0,$0,"$788,724","$25,765","$59,460"
2056430007,$0,"$53,300","$53,300",$0,0,"$48,400",$0,$0,"$101,700",$0,"$28,871"
2056450023,$0,"$36,219","$36,219",$0,0,$0,$0,$0,"$36,219",$0,"$32,079"
2057030183,$0,"$308,269","$308,269",$0,0,$0,$0,$0,"$308,523",$0,"$93,305"
2057230170,$0,"$1,193,880","$1,193,880","$24,939",0,$0,$0,$0,"$1,331,231",$0,"$503,964"
2057260670,$0,"$67,560","$67,560","$29,177",0,"$35,190",$0,$0,"$131,927",$0,"$64,251"
2057800940,$0,"$1,233,937","$1,233,937",$0,0,$0,$0,$0,"$1,244,629",$0,"$623,525"
2057950546,$0,"$188,227","$188,227",$0,0,$0,$0,$0,"$211,597","$3,016","$43,644"
2057960158,$0,"$534,059","$534,059",$0,0,$0,$0,$0,"$592,872","$4,185","$87,427"
2057960167,$0,"$265,587","$265,587",$0,0,$0,$0,$0,"$293,089","$1,000","$56,849"
2058451799,$0,"$1,272,650","$1,272,650",$0,0,$0,$0,$0,"$1,296,625",$0,"$670,602"
3000300024,$0,"$17,400","$17,400",$0,0,"$69,375",$0,$0,"$86,775",$0,"$46,815"
3000360016,$0,"$860,833","$860,833",$0,0,"$92,500",$0,$0,"$1,000,012","$27,839","$221,658"
3001450010,$0,"$23,300","$23,300",$0,0,"$102,000",$0,$0,"$125,300",$0,"$54,743"
3001450013,$0,"$10,100","$10,100",$0,0,"$38,300",$0,$0,"$48,400",$0,"$26,819"
3001450015,$0,"$10,000","$10,000",$0,0,"$55,000",$0,$0,"$65,000",$0,"$24,227"
3001450022,$0,"$234,000","$234,000",$0,0,"$151,750",$0,$0,"$385,750",$0,"$128,957"
3001510001,$0,"$240,000","$240,000",$0,0,$0,$0,$0,"$240,000",$0,"$4,114"
3001510022,$0,"$72,250","$72,250",$0,0,"$240,000",$0,$0,"$312,250",$0,"$56,110"
3001510032,$0,"$3,150","$3,150",$0,0,$0,$0,$0,"$3,150",$0,"$13,000"
3001640036,$0,"$23,796","$23,796",$0,0,"$51,873",$0,$0,"$75,669",$0,"$66,956"
3001650029,$0,"$24,600","$24,600",$0,0,"$434,479",$0,$0,"$571,576","$10,449","$62,760"
3001830009,$0,"$33,600","$33,600",$0,0,$0,$0,$0,"$33,600",$0,"$26,358"
3002360099,$0,"$60,575","$60,575",$0,0,$0,$0,$0,"$60,975",$0,"$43,075"
3002480028,$0,"$98,470","$98,470",$0,0,"$147,058",$0,$0,"$245,528",$0,"$57,102"
3002490032,$0,"$80,267","$80,267",$0,0,"$201,928",$0,$0,"$282,195",$0,"$195,478"
3002500030,$0,"$1,903,633","$1,903,633",$0,0,$0,$0,$0,"$1,961,966",$0,"$2,825,521"
3002620037,$0,"$82,100","$82,100",$0,0,$0,$0,$0,"$82,100",$0,"$26,534"
3002670041,$0,"$162,360","$162,360",$0,0,$0,$0,$0,"$162,360",$0,"$42,720"
3002680001,$0,"$90,600","$90,600",$0,0,"$87,600",$0,$0,"$178,200",$0,"$33,650"
3002680009,$0,"$107,950","$107,950",$0,0,$0,"$18,000",$0,"$125,950",$0,"$26,971"
3002680048,$0,"$37,029","$37,029",$0,0,"$130,858",$0,$0,"$167,887",$0,"$41,014"
3002680055,$0,"$30,000","$30,000","$10,200",0,"$55,200",$0,$0,"$95,400",$0,"$21,312"
3002710020,$0,"$149,964","$149,964","$50,850",0,"$235,725",$0,$0,"$436,539",$0,"$140,802"
3002750010,$0,"$39,850","$39,850",$0,0,"$28,600",$0,$0,"$68,450",$0,"$13,354"
3002750012,$0,"$54,000","$54,000",$0,0,$0,$0,$0,"$54,000",$0,"$34,889"
3002750022,$0,"$54,360","$54,360",$0,0,"$48,000",$0,$0,"$102,360",$0,"$19,929"
3002750024,$0,"$103,658","$103,658",$0,0,"$65,352",$0,$0,"$169,010",$0,"$67,950"
3002850018,$0,"$68,590","$68,590",$0,0,"$48,000",$0,$0,"$116,590",$0,"$25,803"
3002850024,$0,"$62,025","$62,025",$0,0,$0,"$86,200",$0,"$148,225",$0,"$102,704"
3003300022,$0,"$79,863","$79,863",$0,0,$0,$0,$0,"$79,863",$0,"$35,990"
3003370012,$0,"$21,600","$21,600",$0,0,$0,$0,$0,"$49,100",$0,"$14,616"
3003370025,$0,"$44,200","$44,200",$0,0,$0,$0,$0,"$44,200","$19,582","$64,305"
3003890005,$0,"$43,124","$43,124",$0,0,"$22,198",$0,$0,"$65,322",$0,"$22,737"
3003890010,$0,"$26,128","$26,128",$0,0,"$19,724",$0,$0,"$45,852",$0,"$22,359"
3004490050,$0,"$99,970","$99,970",$0,0,$0,$0,$0,"$99,970",$0,"$37,389"
3006420040,$0,"$29,400","$29,400",$0,0,$0,$0,$0,"$29,400",$0,"$17,549"
3007070038,$0,"$19,310","$19,310",$0,0,"$48,256",$0,$0,"$67,566",$0,"$25,545"
3007690007,$0,"$30,660","$30,660",$0,0,$0,$0,$0,"$36,150",$0,"$28,732"
3008070011,$0,"$21,557","$21,557",$0,0,"$46,920",$0,$0,"$68,477",$0,"$48,493"
3008770001,$0,"$32,876","$32,876","$24,000",0,$0,$0,$0,"$56,876",$0,"$25,452"
3008780046,$0,"$37,500","$37,500",$0,0,$0,$0,$0,"$37,500",$0,"$17,004"
3009300006,$0,"$38,900","$38,900",$0,0,$0,"$10,680",$0,"$49,580",$0,"$24,606"
3009310020,$0,"$55,275","$55,275",$0,0,"$30,255",$0,$0,"$85,530",$0,"$17,257"
3009310022,$0,"$23,610","$23,610",$0,0,"$37,050",$0,$0,"$60,660",$0,"$16,903"
3009330028,$0,"$77,235","$77,235",$0,0,$0,$0,$0,"$77,235",$0,"$20,587"
3009330030,$0,"$48,120","$48,120",$0,0,"$28,000",$0,$0,"$76,120",$0,"$23,270"
3009330031,$0,"$31,920","$31,920",$0,0,"$28,000",$0,$0,"$59,920",$0,"$37,315"
3009330032,$0,"$27,630","$27,630",$0,0,"$28,000",$0,$0,"$55,630",$0,"$18,099"
3009330039,$0,"$58,710","$58,710",$0,0,"$39,040",$0,$0,"$97,750",$0,"$17,348"
3009340039,$0,"$131,450","$131,450",$0,0,$0,$0,$0,"$131,450",$0,"$128,132"
3009480057,$0,"$7,500","$7,500",$0,0,$0,$0,$0,"$7,500",$0,"$18,279"
3009710010,$0,"$58,780","$58,780",$0,0,"$44,397",$0,$0,"$109,138",$0,"$40,167"
3010051002,$0,"$320,977","$320,977",$0,0,$0,$0,$0,"$320,977",$0,"$116,459"
3010090010,$0,"$54,750","$54,750",$0,0,$0,$0,$0,"$54,750",$0,"$27,742"
3010100026,$0,"$1,368,688","$1,368,688",$0,0,$0,$0,$0,"$1,457,914",$0,"$1,722,247"
3010110018,$0,"$103,098","$103,098",$0,0,"$37,800",$0,$0,"$140,898","$25,857","$90,477"
3010120001,$0,"$60,150","$60,150",$0,0,$0,$0,$0,"$60,150",$0,"$18,770"
3010960013,$0,"$68,545","$68,545",$0,0,$0,$0,$0,"$68,545",$0,"$39,802"
3011020002,$0,"$144,359","$144,359","$20,400",0,$0,$0,$0,"$164,759",$0,"$73,637"
3011040001,$0,"$82,732","$82,732",$0,0,"$26,478",$0,$0,"$109,210",$0,"$47,902"
3011490006,$0,"$145,350","$145,350",$0,0,$0,$0,$0,"$145,350",$0,"$68,212"
3012140013,$0,"$124,601","$124,601",$0,0,$0,$0,"$223,178","$347,779",$0,"$130,244"
3012590045,$0,"$95,110","$95,110",$0,0,$0,$0,$0,"$95,110",$0,"$63,056"
3013290061,$0,"$93,045","$93,045",$0,0,$0,$0,$0,"$93,045",$0,"$60,074"
3013540050,$0,"$10,200","$10,200","$6,000",0,"$7,200",$0,$0,"$23,400",$0,"$14,370"
3013720001,$0,"$462,569","$462,569",$0,0,"$90,837",$0,$0,"$553,406",$0,"$285,181"
3013720051,$0,"$21,307","$21,307",$0,0,"$31,855",$0,$0,"$53,762",$0,"$52,920"
3013790019,$0,"$692,397","$692,397",$0,0,$0,$0,$0,"$693,498",$0,"$521,906"
3013790024,$0,"$692,397","$692,397",$0,0,$0,$0,$0,"$693,498",$0,"$521,906"
3013790027,$0,"$692,397","$692,397",$0,0,$0,$0,$0,"$693,498",$0,"$521,906"
3015320030,$0,"$300,874","$300,874",$0,0,"$15,854",$0,$0,"$316,728",$0,"$213,760"
3017780007,$0,"$120,000","$120,000",$0,0,$0,$0,$0,"$120,000",$0,"$61,239"
3017800024,$0,"$100,173","$100,173",$0,0,$0,$0,"$263,376","$363,549",$0,"$184,349"
3019250001,$0,"$1,555,103","$1,555,103",$0,0,$0,$0,$0,"$1,558,436",$0,"$306,242"
3019660063,$0,"$175,200","$175,200",$0,0,$0,$0,$0,"$175,200",$0,"$79,624"
3021120047,$0,"$39,600","$39,600",$0,0,$0,$0,$0,"$39,600","$1,000","$16,400"
3021130035,$0,"$45,000","$45,000",$0,0,"$24,000",$0,$0,"$69,000","$1,000","$20,350"
3021140015,$0,"$51,000","$51,000",$0,0,"$24,000",$0,$0,"$75,000","$1,000","$62,500"
3021200017,$0,"$159,475","$159,475",$0,0,$0,$0,$0,"$159,475",$0,"$57,313"
3021820030,$0,"$53,520","$53,520","$7,800",0,"$21,000",$0,$0,"$82,320",$0,"$29,714"
3023770002,$0,"$61,700","$61,700",$0,0,$0,$0,$0,"$164,900","$1,441","$38,348"
3024200102,$0,"$22,375","$22,375",$0,0,"$70,686",$0,$0,"$93,061",$0,"$28,753"
3026490032,$0,"$10,240","$10,240","$4,800",0,$0,$0,$0,"$15,040",$0,"$11,915"
3026800005,$0,"$18,000","$18,000",$0,0,"$12,000","$9,000",$0,"$39,000",$0,"$7,434"
3026800054,$0,"$20,300","$20,300",$0,0,"$153,813",$0,$0,"$205,522",$0,"$30,692"
3027000018,$0,"$163,529","$163,529",$0,0,$0,$0,$0,"$163,529",$0,"$74,657"
3027490001,$0,"$205,841","$205,841",$0,0,$0,$0,$0,"$268,690",$0,"$116,701"
3027490040,$0,"$205,841","$205,841",$0,0,$0,$0,$0,"$268,690",$0,"$116,701"
3027510003,$0,"$103,350","$103,350",$0,0,$0,$0,$0,"$103,350",$0,"$22,151"
3027510004,$0,"$36,336","$36,336",$0,0,"$16,050",$0,$0,"$53,181",$0,"$18,346"
3027510005,$0,"$36,087","$36,087",$0,0,"$81,191",$0,$0,"$125,250",$0,"$23,796"
3027800028,$0,"$16,000","$16,000",$0,0,"$18,000",$0,$0,"$34,000",$0,"$21,900"
3030880015,$0,"$47,220","$47,220",$0,0,"$34,800",$0,$0,"$82,020",$0,"$43,264"
3031190027,$0,"$522,091","$522,091",$0,0,$0,$0,$0,"$522,091","$9,400","$47,056"
3033000008,$0,"$13,600","$13,600","$12,341",0,"$9,600",$0,$0,"$35,541",$0,"$33,948"
3035210140,$0,"$24,000","$24,000",$0,0,$0,$0,$0,"$24,000",$0,"$3,161"
3036080006,$0,"$138,785","$138,785",$0,0,"$13,800",$0,$0,"$152,585",$0,"$60,697"
3039310062,$0,"$31,000","$31,000",$0,0,"$13,000",$0,$0,"$44,000",$0,"$38,810"
3046320018,$0,"$545,533","$545,533",$0,0,$0,$0,$0,"$550,889",$0,"$420,343"
3046470001,$0,"$361,756","$361,756",$0,0,$0,$0,$0,"$361,756",$0,"$168,270"
3050480001,$0,"$16,300","$16,300",$0,0,"$65,100",$0,$0,"$81,400",$0,"$39,017"
3050490083,$0,"$632,999","$632,999",$0,0,$0,$0,$0,"$632,999",$0,"$369,644"
3050520001,$0,"$587,891","$587,891",$0,0,$0,$0,$0,"$587,891",$0,"$366,392"
3050520002,$0,"$625,832","$625,832",$0,0,$0,$0,$0,"$625,832",$0,"$373,558"
3050520007,$0,"$625,832","$625,832",$0,0,$0,$0,$0,"$625,832",$0,"$373,558"
3050520011,$0,"$625,832","$625,832",$0,0,$0,$0,$0,"$625,832",$0,"$373,558"
3050520053,$0,"$587,891","$587,891",$0,0,$0,$0,$0,"$587,891",$0,"$366,392"
3050520056,$0,"$587,891","$587,891",$0,0,$0,$0,$0,"$587,891",$0,"$366,392"
3050520059,$0,"$587,891","$587,891",$0,0,$0,$0,$0,"$587,891",$0,"$366,392"
3050520062,$0,"$587,891","$587,891",$0,0,$0,$0,$0,"$587,891",$0,"$366,392"
3050560022,$0,"$332,061","$332,061",$0,0,$0,$0,$0,"$332,061",$0,"$181,449"
3050600018,$0,"$295,713","$295,713",$0,0,$0,$0,"$65,730","$362,443",$0,"$273,415"
3051230062,$0,"$437,709","$437,709",$0,0,$0,$0,$0,"$437,709",$0,"$216,731"
3051240012,$0,"$399,399","$399,399",$0,0,$0,$0,$0,"$399,399",$0,"$214,854"
3051310026,$0,"$78,389","$78,389",$0,0,$0,$0,$0,"$78,389",$0,"$58,094"
3051590047,$0,"$441,607","$441,607",$0,0,$0,$0,$0,"$441,607",$0,"$199,492"
3051640009,$0,"$70,863","$70,863",$0,0,"$205,223",$0,$0,"$282,330",$0,"$148,430"
3051880055,$0,"$122,373","$122,373",$0,0,$0,$0,$0,"$122,373","$18,801","$148,744"
3052060017,$0,"$524,398","$524,398",$0,0,$0,$0,$0,"$524,398",$0,"$318,122"
3052070017,$0,"$83,575","$83,575",$0,0,$0,$0,$0,"$83,575",$0,"$44,960"
3052080025,$0,"$769,772","$769,772",$0,0,$0,$0,$0,"$769,772",$0,"$517,324"
3052090001,$0,"$18,000","$18,000",$0,0,"$42,900",$0,$0,"$60,900",$0,"$21,303"
3052360015,$0,"$18,600","$18,600",$0,0,"$18,000",$0,$0,"$36,600",$0,"$19,110"
3052400011,$0,"$414,428","$414,428",$0,0,$0,$0,$0,"$436,178",$0,"$199,992"
3052410018,$0,"$957,262","$957,262",$0,0,$0,$0,$0,"$1,045,396",$0,"$599,843"
3052750054,$0,"$56,706","$56,706",$0,0,$0,$0,$0,"$56,706",$0,"$29,184"
3053200009,$0,"$809,485","$809,485",$0,0,$0,$0,$0,"$820,629","$5,498","$469,244"
3054640046,$0,"$13,200","$13,200",$0,0,"$44,539",$0,$0,"$57,739",$0,"$11,159"
3055630004,$0,"$26,400","$26,400","$7,200",0,$0,$0,$0,"$33,600",$0,"$10,500"
3055720040,$0,"$31,800","$31,800",$0,0,"$117,216",$0,$0,"$149,016",$0,"$35,290"
3055850002,$0,"$34,000","$34,000",$0,0,$0,"$131,400",$0,"$165,400",$0,"$54,294"
3057660077,$0,"$24,000","$24,000",$0,0,$0,$0,$0,"$24,000",$0,"$3,002"
3058600070,$0,"$24,000","$24,000",$0,0,"$52,926",$0,$0,"$76,926",$0,"$27,893"
3058740009,$0,"$6,000","$6,000",$0,0,"$12,600",$0,$0,"$18,600",$0,"$13,660"
3058740014,$0,"$46,200","$46,200",$0,0,$0,$0,$0,"$121,200",$0,"$29,064"
3058740015,$0,"$46,200","$46,200",$0,0,$0,$0,$0,"$121,200",$0,"$29,064"
3058740016,$0,"$46,200","$46,200",$0,0,$0,$0,$0,"$121,200",$0,"$29,064"
3058740017,$0,"$46,200","$46,200",$0,0,$0,$0,$0,"$121,200",$0,"$29,064"
3058920016,$0,"$588,279","$588,279",$0,0,$0,$0,$0,"$588,279",$0,"$317,909"
3059400026,$0,"$310,950","$310,950",$0,0,$0,$0,$0,"$314,427",$0,"$211,817"
3059400030,$0,"$310,950","$310,950",$0,0,$0,$0,$0,"$314,427",$0,"$211,817"
3059410048,$0,"$19,400","$19,400",$0,0,"$50,600",$0,$0,"$70,000",$0,"$15,462"
3059610007,$0,"$183,086","$183,086",$0,0,"$28,000",$0,$0,"$211,086","$34,284","$101,639"
3059620009,$0,"$6,000","$6,000","$24,605",0,$0,$0,$0,"$30,605",$0,"$29,188"
3060350045,$0,"$7,200","$7,200",$0,0,$0,"$60,000",$0,"$87,600",$0,"$20,658"
3060350049,$0,"$34,700","$34,700","$27,000",0,"$182,322",$0,$0,"$244,022",$0,"$96,915"
3060370001,$0,"$339,820","$339,820","$40,400",0,"$74,380",$0,$0,"$454,600",$0,"$204,190"
3060480032,$0,"$33,880","$33,880","$8,000",0,$0,$0,$0,"$41,880",$0,"$13,750"
3060510009,$0,"$40,320","$40,320",$0,0,"$38,000",$0,$0,"$78,320",$0,"$26,351"
3060510028,$0,"$4,500","$4,500","$58,526",0,"$166,554",$0,$0,"$243,321",$0,"$97,248"
3060520020,$0,"$10,500","$10,500","$20,926",0,"$43,200",$0,$0,"$74,626",$0,"$17,503"
3060860065,$0,"$167,197","$167,197",$0,0,$0,$0,$0,"$167,197","$26,758","$85,206"
3061380006,$0,"$1,084,571","$1,084,571","$50,300",0,$0,$0,$0,"$1,437,226",$187,"$540,680"
3061389001,$0,"$1,084,571","$1,084,571","$50,300",0,$0,$0,$0,"$1,437,226",$187,"$540,680"
3061560056,$0,"$34,125","$34,125",$0,0,$0,$0,$0,"$34,125",$0,"$23,325"
3061670010,$0,"$11,050","$11,050",$0,0,"$10,100",$0,$0,"$21,150",$0,"$40,022"
3062230043,$0,"$8,400","$8,400",$0,0,$0,$0,$0,"$8,400",$0,"$11,680"
3062330008,$0,"$10,000","$10,000",$0,0,"$26,894",$0,$0,"$36,894",$0,"$2,895"
3062480051,$0,"$11,195","$11,195",$0,0,"$45,600",$0,$0,"$56,795",$0,"$31,424"
3062510033,$0,"$53,400","$53,400",$0,0,$0,$0,$0,"$53,400",$0,"$34,250"
3062630017,$0,"$128,547","$128,547",$0,0,$0,$0,$0,"$128,547",$0,"$28,627"
3062870023,$0,"$37,994","$37,994",$0,0,$0,$0,$0,"$37,994",$0,"$20,472"
3062870024,$0,"$43,200","$43,200",$0,0,$0,$0,$0,"$43,200",$0,"$19,203"
3062870025,$0,"$24,000","$24,000",$0,0,$0,$0,$0,"$24,000",$0,"$12,407"
3062870026,$0,"$33,720","$33,720",$0,0,$0,$0,$0,"$33,720",$0,"$17,904"
3062870029,$0,"$39,440","$39,440",$0,0,$0,$0,$0,"$39,440",$0,"$13,522"
3063310048,$0,"$410,001","$410,001",$0,0,$0,$0,"$40,800","$450,801","$1,114","$192,862"
3063480072,$0,"$25,310","$25,310",$0,0,"$61,615",$0,$0,"$86,925",$0,"$16,752"
3063730049,$0,"$25,200","$25,200",$0,0,"$54,000",$0,$0,"$79,200",$0,"$36,200"
3064490001,$0,"$352,798","$352,798",$0,0,$0,$0,$0,"$352,798",$0,"$199,855"
3065830010,$0,"$87,905","$87,905",$0,0,$0,$0,$0,"$87,905",$0,"$46,307"
3065870017,$0,"$636,317","$636,317",$0,0,$0,$0,$0,"$640,067",$0,"$308,114"
3066450003,$0,"$39,600","$39,600",$0,0,$0,$0,$0,"$39,600",$0,"$12,600"
3066510013,$0,"$35,465","$35,465",$0,0,$0,$0,$0,"$35,465",$0,"$12,417"
3066740042,$0,"$16,050","$16,050",$0,0,"$40,200",$0,$0,"$56,250","$15,000","$35,580"
3067040001,$0,"$46,375","$46,375",$0,0,$0,$0,$0,"$46,375",$0,"$31,432"
3067390030,$0,"$546,066","$546,066",$0,0,$0,$0,$0,"$546,066",$0,"$214,051"
3067600006,$0,"$85,416","$85,416","$66,143",0,$0,$0,$0,"$166,533",$0,"$99,465"
3067740040,$0,"$176,606","$176,606",$0,0,$0,$0,$0,"$176,606",$0,"$46,706"
3067740059,$0,"$39,430","$39,430",$0,0,"$111,555",$0,$0,"$150,985",$292,"$128,919"
3067740061,$0,"$39,430","$39,430",$0,0,"$111,555",$0,$0,"$150,985",$292,"$128,919"
3067770032,$0,"$10,800","$10,800",$0,0,"$120,000",$0,$0,"$130,800",$0,"$19,831"
3067820001,$0,"$12,600","$12,600","$26,120",0,"$120,568",$0,$0,"$159,288",$0,"$67,317"
3067970109,$0,"$10,200","$10,200","$27,642",0,"$74,400",$0,$0,"$112,242",$0,"$33,813"
3070640032,$0,"$12,100","$12,100",$0,0,$0,$0,$0,"$12,100",$0,"$5,008"
3071000040,$0,"$39,600","$39,600",$0,0,"$14,400",$0,$0,"$54,000",$0,"$33,330"
3071040414,$0,"$50,856","$50,856",$0,0,$0,$0,$0,"$50,856",$0,"$7,700"
3071280005,$0,"$509,481","$509,481",$0,0,$0,$0,$0,"$509,481",$0,"$293,313"
3072691001,$0,"$1,852,355","$1,852,355",$0,0,$0,$0,$0,"$2,002,355","$48,647","$631,664"
3073460011,$0,"$15,600","$15,600","$24,000",0,$0,$0,$0,"$39,600",$0,"$12,600"
3073510010,$0,"$21,000","$21,000",$0,0,"$56,400",$0,$0,"$77,400","$7,800","$30,527"
3073530007,$0,"$96,000","$96,000","$42,000",0,"$119,352",$0,$0,"$257,352",$0,"$117,164"
3073800013,$0,"$570,694","$570,694",$0,0,$0,$0,$0,"$570,694","$6,800","$300,302"
3074300036,$0,"$9,000","$9,000","$59,800",0,$0,"$30,000",$0,"$98,800",$0,"$6,675"
3074340038,$0,"$26,000","$26,000",$0,0,"$31,200",$0,$0,"$57,200",$0,"$71,030"
3074550010,$0,"$20,550","$20,550",$0,0,$0,$0,$0,"$20,550",$0,"$11,388"
3074590007,$0,"$14,400","$14,400",$0,0,"$53,100",$0,$0,"$67,500",$0,"$24,861"
3074600089,$0,"$17,400","$17,400",$0,0,"$109,705",$0,$0,"$127,105",$0,"$61,689"
3074600092,$0,"$22,800","$22,800",$0,0,"$34,688",$0,$0,"$57,488",$0,"$31,697"
3074620048,$0,"$11,350","$11,350",$0,0,"$56,700",$0,$0,"$68,050",$0,"$18,217"
3074620050,$0,"$3,600","$3,600",$0,0,"$36,450",$0,$0,"$40,050","$12,690","$23,716"
3075570041,$0,"$26,400","$26,400",$0,0,"$19,200",$0,$0,"$45,600",$0,"$22,000"
3075570042,$0,"$29,400","$29,400",$0,0,"$19,200",$0,$0,"$48,600",$0,"$25,150"
3075570043,$0,"$30,000","$30,000",$0,0,"$18,000",$0,$0,"$48,000",$0,"$29,025"
3076120010,$0,"$15,600","$15,600",$0,0,"$43,800",$0,$0,"$59,400","$1,370","$24,671"
3077030008,$0,"$14,800","$14,800","$8,400",0,$0,$0,$0,"$23,200",$0,"$9,911"
3078130003,$0,"$880,705","$880,705",$0,0,$0,$0,$0,"$893,185",$0,"$307,099"
3078130106,$0,"$809,438","$809,438",$0,0,$0,"$821,028",$0,"$1,642,056",$0,"$333,092"
3078170058,$0,"$19,200","$19,200",$0,0,"$32,400",$0,$0,"$51,600",$0,"$17,585"
3078200047,$0,"$4,200","$4,200",$0,0,$0,$0,$0,"$30,600",$0,"$21,400"
3078830010,$0,"$5,700","$5,700","$16,750",0,$0,$0,$0,"$23,350",$0,"$15,614"
3081800001,$0,"$8,825","$8,825","$49,600",0,$0,$0,$0,"$58,425",$0,"$21,660"
3082410010,$0,"$18,740","$18,740",$0,0,$0,"$20,400",$0,"$39,140",$0,"$15,524"
3086940012,$0,"$15,600","$15,600",$0,0,$0,$0,$0,"$15,600",$0,"$25,265"
3087700009,$0,"$16,800","$16,800",$0,0,"$435,133",$0,$0,"$451,933",$0,"$138,096"
3087820001,$0,"$25,200","$25,200",$0,0,"$47,160",$0,$0,"$72,360",$0,"$29,520"
3088010076,$0,"$19,200","$19,200",$0,0,"$43,740",$0,$0,"$62,940",$0,"$26,720"
4000300047,$0,"$130,575","$130,575",$0,0,"$38,800",$0,$0,"$169,375",$0,"$33,639"
4000330043,$0,"$67,355","$67,355",$0,0,"$1,500",$0,$0,"$68,855",$0,"$44,806"
4000440001,$0,"$46,560","$46,560",$0,0,"$60,000",$0,$0,"$106,560",$0,"$29,967"
4001610033,$0,"$599,457","$599,457",$0,0,$0,$0,$0,"$599,457","$13,907","$284,073"
4002680011,$0,"$33,000","$33,000",$0,0,"$27,000",$0,$0,"$60,000",$0,"$27,100"
4003040113,$0,"$22,200","$22,200",$0,0,"$28,800",$0,$0,"$51,000",$0,"$25,476"
4003070001,$0,"$12,000","$12,000",$0,0,"$8,640",$0,$0,"$28,681",$0,"$33,839"
4003490001,$0,"$48,000","$48,000",$0,0,$0,$0,$0,"$48,000",$0,"$7,125"
4003660001,$0,"$563,638","$563,638",$0,0,$0,$0,$0,"$563,638",$0,"$101,953"
4004230023,$0,"$15,600","$15,600",$0,0,"$174,000",$0,$0,"$197,288",$0,"$152,807"
4004420036,$0,"$58,100","$58,100",$0,0,$0,$0,$0,"$58,100",$0,"$4,437"
4005170009,$0,"$57,800","$57,800",$0,0,$0,$0,$0,"$57,800",$0,"$7,044"
4005390018,$0,"$15,096","$15,096",$0,0,$0,$0,$0,"$24,396",$0,"$8,753"
4005390023,$0,"$27,820","$27,820",$0,0,$0,$0,$0,"$27,820",$0,"$13,454"
4005730006,$0,"$68,500","$68,500",$0,0,$0,$0,$0,"$137,000",$0,"$47,900"
4005830011,$0,"$1,144,424","$1,144,424",$0,0,$0,$0,$0,"$1,163,269",$0,"$923,446"
4005920025,$0,"$47,234","$47,234",$0,0,"$16,800",$0,$0,"$64,034",$0,"$27,690"
4005920126,$0,"$49,240","$49,240",$0,0,"$11,400",$0,$0,"$60,640",$0,"$24,727"
4006050023,$0,"$255,689","$255,689",$0,0,$0,$0,$0,"$255,689",$0,"$141,749"
4006120066,$0,"$46,560","$46,560",$0,0,$0,$0,$0,"$46,560",$0,"$40,156"
4006140009,$0,"$12,000","$12,000","$16,800",0,"$33,000",$0,$0,"$61,800","$1,100","$16,925"
4006150036,$0,"$29,948","$29,948","$43,500",0,"$88,698",$0,$0,"$168,610",$0,"$106,389"
4006190023,$0,"$10,800","$10,800",$0,0,"$10,200",$0,$0,"$21,000",$0,"$12,180"
4006190033,$0,"$124,000","$124,000",$0,0,$0,$0,$0,"$124,000",$0,"$91,600"
4006210040,$0,"$89,338","$89,338",$0,0,$0,$0,$0,"$89,338",$0,"$18,323"
4006300046,$0,"$67,800","$67,800",$0,0,$0,$0,$0,"$67,800",$0,"$23,104"
4006510044,$0,"$21,600","$21,600","$15,000",0,"$45,360",$0,$0,"$81,960",$0,"$20,000"
4006510049,$0,"$20,808","$20,808","$15,000",0,"$27,287",$0,$0,"$63,095",$0,"$8,780"
4006520037,$0,"$12,000","$12,000",$0,0,$0,$0,$0,"$42,000",$0,"$21,565"
4006540003,$0,"$52,000","$52,000",$0,0,$0,$0,$0,"$52,000",$0,"$7,041"
4006540100,$0,"$27,930","$27,930",$0,0,$0,$0,$0,"$27,930",$0,"$15,188"
